Orthogroup	MEGAHIT-AR1_L2.36	MEGAHIT-AR2_L2.57	MEGAHIT-AR3_L2.6	MEGAHIT-AR4_L2.41	acidihalobacter_aeolianus	acidihalobacter_ferrooxydans	acidihalobacter_prosperus	acidihalobacter_yilgarnensis	acidithiobacillus_ferrooxidans	acidithiobacillus_thiooxidans	burkholderia_pseudomallei	e_coli	l_ferriphilum.gbk	leptospirillum_ferriphilum	leptospirillum_ferrooxidans	pseudomonas_aeruginosa_pao1	s_maltophilia	shewanella_oneidensis	stenotrophomonas_maltophilia
OG0009826		OIDPMNJM_03461																	
OG0009827		OIDPMNJM_03484																	
OG0009828		OIDPMNJM_03486																	
OG0009829		OIDPMNJM_03489																	
OG0009830		OIDPMNJM_03492																	
OG0009831		OIDPMNJM_03493																	
OG0009832		OIDPMNJM_03495																	
OG0009833		OIDPMNJM_03496																	
OG0009834		OIDPMNJM_03523																	
OG0009835		OIDPMNJM_03524																	
OG0009836		OIDPMNJM_03525																	
OG0009837		OIDPMNJM_03526																	
OG0009838		OIDPMNJM_03527																	
OG0009839		OIDPMNJM_03528																	
OG0009840		OIDPMNJM_03531																	
OG0009841		OIDPMNJM_03533																	
OG0009842		OIDPMNJM_03535																	
OG0009843		OIDPMNJM_03536																	
OG0009844		OIDPMNJM_03537																	
OG0009845		OIDPMNJM_03539																	
OG0009846		OIDPMNJM_03541																	
OG0009847		OIDPMNJM_03542																	
OG0009848		OIDPMNJM_03543																	
OG0009849		OIDPMNJM_03544																	
OG0009850		OIDPMNJM_03545																	
OG0009851		OIDPMNJM_03627																	
OG0009852		OIDPMNJM_03628																	
OG0009853		OIDPMNJM_03629																	
OG0009854		OIDPMNJM_03632																	
OG0009855		OIDPMNJM_03633																	
OG0009856		OIDPMNJM_03634																	
OG0009857		OIDPMNJM_03636																	
OG0009858		OIDPMNJM_03637																	
OG0009859		OIDPMNJM_03673																	
OG0009860		OIDPMNJM_03674																	
OG0009861		OIDPMNJM_03678																	
OG0009862		OIDPMNJM_03679																	
OG0009863		OIDPMNJM_03680																	
OG0009864		OIDPMNJM_03681																	
OG0009865		OIDPMNJM_03682																	
OG0009866		OIDPMNJM_03683																	
OG0009867		OIDPMNJM_03684																	
OG0009868		OIDPMNJM_03685																	
OG0009869		OIDPMNJM_03686																	
OG0009870		OIDPMNJM_03692																	
OG0009871		OIDPMNJM_03693																	
OG0009872		OIDPMNJM_03695																	
OG0009873		OIDPMNJM_03699																	
OG0009874		OIDPMNJM_03702																	
OG0009875		OIDPMNJM_03705																	
OG0009876		OIDPMNJM_03706																	
OG0009877		OIDPMNJM_03708																	
OG0009878		OIDPMNJM_03740																	
OG0009879		OIDPMNJM_03745																	
OG0009880		OIDPMNJM_03748																	
OG0009881		OIDPMNJM_03751																	
OG0009882		OIDPMNJM_03752																	
OG0009883		OIDPMNJM_03754																	
OG0009884		OIDPMNJM_03755																	
OG0009885		OIDPMNJM_03756																	
OG0009886		OIDPMNJM_03757																	
OG0009887		OIDPMNJM_03759																	
OG0009888		OIDPMNJM_03763																	
OG0009889		OIDPMNJM_03764																	
OG0009890		OIDPMNJM_03766																	
OG0009891		OIDPMNJM_03767																	
OG0009892		OIDPMNJM_03770																	
OG0009893		OIDPMNJM_03771																	
OG0009894		OIDPMNJM_03772																	
OG0009895		OIDPMNJM_03791																	
OG0009896		OIDPMNJM_03792																	
OG0009897		OIDPMNJM_03799																	
OG0009898		OIDPMNJM_03802																	
OG0009899		OIDPMNJM_03803																	
OG0009900		OIDPMNJM_03884																	
OG0009901		OIDPMNJM_03885																	
OG0009902		OIDPMNJM_03890																	
OG0009903		OIDPMNJM_03893																	
OG0009904		OIDPMNJM_03895																	
OG0009905		OIDPMNJM_03896																	
OG0009906		OIDPMNJM_03900																	
OG0009907		OIDPMNJM_03911																	
OG0009908		OIDPMNJM_03912																	
OG0009909		OIDPMNJM_03913																	
OG0009910		OIDPMNJM_03949																	
OG0009911		OIDPMNJM_03953																	
OG0009912		OIDPMNJM_03966																	
OG0009913		OIDPMNJM_03971																	
OG0009914		OIDPMNJM_03972																	
OG0009915		OIDPMNJM_03973																	
OG0009916		OIDPMNJM_03974																	
OG0009917		OIDPMNJM_03975																	
OG0009918		OIDPMNJM_03976																	
OG0009919		OIDPMNJM_03998																	
OG0009920		OIDPMNJM_04002																	
OG0009921		OIDPMNJM_04003																	
OG0009922		OIDPMNJM_04007																	
OG0009923		OIDPMNJM_04014																	
OG0009924		OIDPMNJM_04015																	
OG0009925		OIDPMNJM_04016																	
OG0009926		OIDPMNJM_04018																	
OG0009927		OIDPMNJM_04019																	
OG0009928		OIDPMNJM_04020																	
OG0009929		OIDPMNJM_04021																	
OG0009930		OIDPMNJM_04022																	
OG0009931		OIDPMNJM_04023																	
OG0009932		OIDPMNJM_04025																	
OG0009933		OIDPMNJM_04042																	
OG0009934		OIDPMNJM_04043																	
OG0009935		OIDPMNJM_04044																	
OG0009936		OIDPMNJM_04045																	
OG0009937		OIDPMNJM_04046																	
OG0009938		OIDPMNJM_04047																	
OG0009939		OIDPMNJM_04049																	
OG0009940		OIDPMNJM_04050																	
OG0009941		OIDPMNJM_04051																	
OG0009942		OIDPMNJM_04083																	
OG0009943		OIDPMNJM_04084																	
OG0009944		OIDPMNJM_04085																	
OG0009945		OIDPMNJM_04086																	
OG0009946		OIDPMNJM_04088																	
OG0009947		OIDPMNJM_04089																	
OG0009948		OIDPMNJM_04090																	
OG0009949		OIDPMNJM_04091																	
OG0009950		OIDPMNJM_04092																	
OG0009951		OIDPMNJM_04093																	
OG0009952		OIDPMNJM_04094																	
OG0009953		OIDPMNJM_04174																	
OG0009954		OIDPMNJM_04181																	
OG0009955		OIDPMNJM_04185																	
OG0009956		OIDPMNJM_04186																	
OG0009957		OIDPMNJM_04187																	
OG0009958		OIDPMNJM_04188																	
OG0009959		OIDPMNJM_04189																	
OG0009960		OIDPMNJM_04192																	
OG0009961		OIDPMNJM_04199																	
OG0009962		OIDPMNJM_04200																	
OG0009963		OIDPMNJM_04201																	
OG0009964		OIDPMNJM_04202																	
OG0009965		OIDPMNJM_04203																	
OG0009966		OIDPMNJM_04211																	
OG0009967		OIDPMNJM_04221																	
OG0009968		OIDPMNJM_04222																	
OG0009969		OIDPMNJM_04223																	
OG0009970		OIDPMNJM_04224																	
OG0009971		OIDPMNJM_04225																	
OG0009972		OIDPMNJM_04229																	
OG0009973		OIDPMNJM_04250																	
OG0009974		OIDPMNJM_04253																	
OG0009975		OIDPMNJM_04254																	
OG0009976		OIDPMNJM_04255																	
OG0009977		OIDPMNJM_04256																	
OG0009978		OIDPMNJM_04257																	
OG0009979		OIDPMNJM_04258																	
OG0009980		OIDPMNJM_04262																	
OG0009981		OIDPMNJM_04263																	
OG0009982		OIDPMNJM_04266																	
OG0009983		OIDPMNJM_04268																	
OG0009984		OIDPMNJM_04269																	
OG0009985		OIDPMNJM_04270																	
OG0009986		OIDPMNJM_04271																	
OG0009987		OIDPMNJM_04277																	
OG0009988		OIDPMNJM_04278																	
OG0009989		OIDPMNJM_04281																	
OG0009990		OIDPMNJM_04282																	
OG0009991		OIDPMNJM_04283																	
OG0009992		OIDPMNJM_04284																	
OG0009993		OIDPMNJM_04285																	
OG0009994		OIDPMNJM_04286																	
OG0009995		OIDPMNJM_04287																	
OG0009996		OIDPMNJM_04288																	
OG0009997		OIDPMNJM_04289																	
OG0009998		OIDPMNJM_04292																	
OG0009999		OIDPMNJM_04293																	
OG0010000		OIDPMNJM_04294																	
OG0010001		OIDPMNJM_04295																	
OG0010002		OIDPMNJM_04296																	
OG0010003		OIDPMNJM_04297																	
OG0010004		OIDPMNJM_04298																	
OG0010005		OIDPMNJM_04301																	
OG0010006		OIDPMNJM_04302																	
OG0010007		OIDPMNJM_04304																	
OG0010008		OIDPMNJM_04306																	
OG0010009		OIDPMNJM_04308																	
OG0010010		OIDPMNJM_04309																	
OG0010011		OIDPMNJM_04310																	
OG0010012		OIDPMNJM_04311																	
OG0010013		OIDPMNJM_04313																	
OG0010014		OIDPMNJM_04374																	
OG0010015		OIDPMNJM_04377																	
OG0010016		OIDPMNJM_04378																	
OG0010017		OIDPMNJM_04379																	
OG0010018		OIDPMNJM_04382																	
OG0010019		OIDPMNJM_04391																	
OG0010020		OIDPMNJM_04392																	
OG0010021		OIDPMNJM_04393																	
OG0010022		OIDPMNJM_04395																	
OG0010023		OIDPMNJM_04396																	
OG0010024		OIDPMNJM_04408																	
OG0010025		OIDPMNJM_04410																	
OG0010026		OIDPMNJM_04412																	
OG0010027		OIDPMNJM_04414																	
OG0010028		OIDPMNJM_04415																	
OG0010029		OIDPMNJM_04417																	
OG0010030		OIDPMNJM_04418																	
OG0010031		OIDPMNJM_04448																	
OG0010032		OIDPMNJM_04449																	
OG0010033		OIDPMNJM_04450																	
OG0010034		OIDPMNJM_04451																	
OG0010035		OIDPMNJM_04452																	
OG0010036		OIDPMNJM_04458																	
OG0010037		OIDPMNJM_04460																	
OG0010038		OIDPMNJM_04461																	
OG0010039		OIDPMNJM_04464																	
OG0010040		OIDPMNJM_04477																	
OG0010041		OIDPMNJM_04478																	
OG0010042		OIDPMNJM_04479																	
OG0010043		OIDPMNJM_04480																	
OG0010044		OIDPMNJM_04481																	
OG0010045		OIDPMNJM_04482																	
OG0010046		OIDPMNJM_04483																	
OG0010047		OIDPMNJM_04484																	
OG0010048		OIDPMNJM_04485																	
OG0010049		OIDPMNJM_04486																	
OG0010050		OIDPMNJM_04488																	
OG0010051		OIDPMNJM_04489																	
OG0010052		OIDPMNJM_04490																	
OG0010053		OIDPMNJM_04491																	
OG0010054		OIDPMNJM_04492																	
OG0010055		OIDPMNJM_04496																	
OG0010056		OIDPMNJM_04497																	
OG0010057		OIDPMNJM_04500																	
OG0010058		OIDPMNJM_04501																	
OG0010059		OIDPMNJM_04502																	
OG0010060		OIDPMNJM_04512																	
OG0010061		OIDPMNJM_04513																	
OG0010062		OIDPMNJM_04514																	
OG0010063		OIDPMNJM_04515																	
OG0010064		OIDPMNJM_04516																	
OG0010065		OIDPMNJM_04517																	
OG0010066		OIDPMNJM_04518																	
OG0010067		OIDPMNJM_04519																	
OG0010068		OIDPMNJM_04523																	
OG0010069		OIDPMNJM_04654																	
OG0010070		OIDPMNJM_04657																	
OG0010071		OIDPMNJM_04658																	
OG0010072		OIDPMNJM_04661																	
OG0010073		OIDPMNJM_04662																	
OG0010074		OIDPMNJM_04663																	
OG0010075		OIDPMNJM_04665																	
OG0010076		OIDPMNJM_04666																	
OG0010077		OIDPMNJM_04671																	
OG0010078		OIDPMNJM_04672																	
OG0010079		OIDPMNJM_04673																	
OG0010080		OIDPMNJM_04674																	
OG0010081		OIDPMNJM_04675																	
OG0010082		OIDPMNJM_04678																	
OG0010083		OIDPMNJM_04682																	
OG0010084		OIDPMNJM_04683																	
OG0010085		OIDPMNJM_04685																	
OG0010086		OIDPMNJM_04686																	
OG0010087		OIDPMNJM_04688																	
OG0010088		OIDPMNJM_04689																	
OG0010089		OIDPMNJM_04690																	
OG0010090		OIDPMNJM_04692																	
OG0010091		OIDPMNJM_04693																	
OG0010092		OIDPMNJM_04694																	
OG0010093		OIDPMNJM_04695																	
OG0010094		OIDPMNJM_04696																	
OG0010095		OIDPMNJM_04721																	
OG0010096		OIDPMNJM_04726																	
OG0010097		OIDPMNJM_04727																	
OG0010098		OIDPMNJM_04728																	
OG0010099		OIDPMNJM_04729																	
OG0010100		OIDPMNJM_04766																	
OG0010101		OIDPMNJM_04767																	
OG0010102		OIDPMNJM_04768																	
OG0010103		OIDPMNJM_04769																	
OG0010104		OIDPMNJM_04770																	
OG0010105		OIDPMNJM_04771																	
OG0010106		OIDPMNJM_04773																	
OG0010107		OIDPMNJM_04777																	
OG0010108		OIDPMNJM_04779																	
OG0010109		OIDPMNJM_04823																	
OG0010110		OIDPMNJM_04829																	
OG0010111		OIDPMNJM_04830																	
OG0010112		OIDPMNJM_04831																	
OG0010113		OIDPMNJM_04832																	
OG0010114		OIDPMNJM_04833																	
OG0010115		OIDPMNJM_04835																	
OG0010116		OIDPMNJM_04836																	
OG0010117		OIDPMNJM_04845																	
OG0010118		OIDPMNJM_04849																	
OG0010119		OIDPMNJM_04850																	
OG0010120		OIDPMNJM_04853																	
OG0010121		OIDPMNJM_04855																	
OG0010122		OIDPMNJM_04856																	
OG0010123		OIDPMNJM_04857																	
OG0010124		OIDPMNJM_04860																	
OG0010125		OIDPMNJM_04864																	
OG0010126		OIDPMNJM_04865																	
OG0010127		OIDPMNJM_04904																	
OG0010128		OIDPMNJM_04905																	
OG0010129		OIDPMNJM_04908																	
OG0010130		OIDPMNJM_04909																	
OG0010131		OIDPMNJM_04922																	
OG0010132		OIDPMNJM_04924																	
OG0010133		OIDPMNJM_04925																	
OG0010134		OIDPMNJM_04927																	
OG0010135		OIDPMNJM_04930																	
OG0010136		OIDPMNJM_04935																	
OG0010137		OIDPMNJM_04937																	
OG0010138		OIDPMNJM_04938																	
OG0010139		OIDPMNJM_04940																	
OG0010140		OIDPMNJM_04941																	
OG0010141		OIDPMNJM_04943																	
OG0010142		OIDPMNJM_04944																	
OG0010143		OIDPMNJM_04948																	
OG0010144		OIDPMNJM_04949																	
OG0010145		OIDPMNJM_04950																	
OG0010146		OIDPMNJM_04951																	
OG0010147		OIDPMNJM_04952																	
OG0010148		OIDPMNJM_04956																	
OG0010149		OIDPMNJM_04957																	
OG0010150		OIDPMNJM_04995																	
OG0010151		OIDPMNJM_04998																	
OG0010152		OIDPMNJM_05010																	
OG0010153		OIDPMNJM_05011																	
OG0010154		OIDPMNJM_05014																	
OG0010155		OIDPMNJM_05015																	
OG0010156		OIDPMNJM_05016																	
OG0010157		OIDPMNJM_05017																	
OG0010158		OIDPMNJM_05055																	
OG0010159		OIDPMNJM_05058																	
OG0010160		OIDPMNJM_05062																	
OG0010161		OIDPMNJM_05063																	
OG0010162		OIDPMNJM_05064																	
OG0010163		OIDPMNJM_05065																	
OG0010164		OIDPMNJM_05066																	
OG0010165		OIDPMNJM_05067																	
OG0010166		OIDPMNJM_05068																	
